customer_id,年月,count_pred,count_0,count_1,count_2,count_3,count_4,count_5,start_date,now_date,period
HI367242,201902,5,7.0,7.0,7.0,6.0,8.0,7.0,2018-04-07,2019-02-01,9
HI368031,201902,6,7.0,8.0,10.0,9.0,8.0,3.0,2018-04-03,2019-02-01,9
HI372505,201902,3,6.0,4.0,5.0,8.0,3.0,4.0,2018-05-01,2019-02-01,9
HI402688,201902,1,4.0,3.0,2.0,3.0,6.0,6.0,2018-04-12,2019-02-01,9
HI415680,201902,3,4.0,4.0,5.0,3.0,7.0,7.0,2018-06-09,2019-02-01,7
HI446535,201902,4,4.0,1.0,2.0,8.0,7.0,6.0,2018-05-05,2019-02-01,8
HI461906,201902,7,7.0,8.0,10.0,9.0,12.0,9.0,2018-08-02,2019-02-01,5
HI474778,201902,6,5.0,7.0,6.0,6.0,7.0,9.0,2018-05-04,2019-02-01,8
HI484575,201902,8,7.0,9.0,10.0,8.0,12.0,10.0,2018-07-08,2019-02-01,6
HI513968,201902,7,8.0,8.0,7.0,8.0,6.0,7.0,2018-06-06,2019-02-01,7
HI555356,201902,3,5.0,2.0,2.0,1.0,8.0,7.0,2018-07-11,2019-02-01,6
HI560276,201902,3,2.0,1.0,2.0,5.0,5.0,6.0,2018-06-08,2019-02-01,7
HI562740,201902,9,9.0,7.0,7.0,10.0,9.0,7.0,2018-05-06,2019-02-01,8
HI570258,201902,1,1.0,4.0,4.0,2.0,4.0,2.0,2018-04-11,2019-02-01,9
HI575026,201902,8,8.0,7.0,8.0,7.0,7.0,8.0,2018-05-05,2019-02-01,8
HI587459,201902,6,10.0,8.0,7.0,9.0,10.0,7.0,2018-07-12,2019-02-01,6
HI599889,201902,7,6.0,6.0,8.0,8.0,6.0,8.0,2018-04-13,2019-02-01,9
HI615448,201902,5,8.0,8.0,8.0,5.0,7.0,4.0,2018-07-05,2019-02-01,6
HI620428,201902,2,6.0,3.0,2.0,2.0,6.0,7.0,2018-06-06,2019-02-01,7
HI630247,201902,8,7.0,9.0,9.0,7.0,6.0,8.0,2018-05-01,2019-02-01,9
HI732386,201902,3,3.0,2.0,3.0,4.0,4.0,7.0,2018-05-13,2019-02-01,8
HI778952,201902,6,7.0,9.0,6.0,9.0,9.0,5.0,2018-07-01,2019-02-01,7
HI819179,201902,9,7.0,7.0,9.0,10.0,8.0,8.0,2018-07-09,2019-02-01,6
HI866614,201902,8,6.0,7.0,8.0,8.0,8.0,7.0,2018-05-01,2019-02-01,9
IK000432,201902,2,3.0,3.0,3.0,5.0,4.0,7.0,2018-05-01,2019-02-01,9
IK026319,201902,1,4.0,3.0,3.0,4.0,5.0,6.0,2018-05-13,2019-02-01,8
IK042838,201902,7,6.0,7.0,9.0,10.0,8.0,7.0,2018-04-04,2019-02-01,9
IK044135,201902,2,3.0,1.0,4.0,4.0,4.0,6.0,2018-05-13,2019-02-01,8
IK082424,201902,3,5.0,3.0,3.0,4.0,5.0,7.0,2018-04-14,2019-02-01,9
IK087573,201902,8,7.0,6.0,10.0,9.0,7.0,7.0,2018-08-12,2019-02-01,5
IK088821,201902,6,5.0,6.0,7.0,9.0,9.0,6.0,2018-08-05,2019-02-01,5
IK234815,201902,5,8.0,5.0,7.0,5.0,7.0,7.0,2018-05-12,2019-02-01,8
IK266585,201902,10,7.0,9.0,8.0,11.0,11.0,8.0,2018-05-14,2019-02-01,8
IK311371,201902,2,5.0,4.0,3.0,1.0,5.0,6.0,2018-05-12,2019-02-01,8
IK322778,201902,10,5.0,10.0,8.0,8.0,7.0,7.0,2018-06-05,2019-02-01,7
IK342588,201902,2,5.0,2.0,3.0,6.0,8.0,11.0,2018-08-13,2019-02-01,5
IK356680,201902,3,8.0,8.0,8.0,10.0,9.0,9.0,2018-05-02,2019-02-01,8
IK364005,201902,9,9.0,7.0,9.0,10.0,8.0,7.0,2018-06-06,2019-02-01,7
IK407687,201902,3,3.0,3.0,1.0,3.0,3.0,3.0,2018-04-03,2019-02-01,9
IK429268,201902,9,8.0,7.0,6.0,6.0,7.0,10.0,2018-04-06,2019-02-01,9
IK453226,201902,8,8.0,5.0,8.0,7.0,6.0,8.0,2018-06-02,2019-02-01,7
IK519538,201902,2,3.0,1.0,3.0,9.0,6.0,4.0,2018-07-15,2019-02-01,6
IK537890,201902,6,6.0,10.0,9.0,8.0,9.0,9.0,2018-07-06,2019-02-01,6
IK548249,201902,1,2.0,3.0,4.0,6.0,4.0,6.0,2018-06-02,2019-02-01,7
IK575241,201902,1,2.0,3.0,3.0,4.0,4.0,6.0,2018-05-04,2019-02-01,8
IK578389,201902,3,2.0,1.0,2.0,5.0,1.0,6.0,2018-07-15,2019-02-01,6
IK584824,201902,5,7.0,11.0,12.0,8.0,8.0,5.0,2018-04-08,2019-02-01,9
IK611614,201902,7,8.0,8.0,9.0,8.0,8.0,7.0,2018-05-09,2019-02-01,8
IK617484,201902,1,2.0,3.0,5.0,4.0,6.0,6.0,2018-07-10,2019-02-01,6
IK626501,201902,8,6.0,9.0,9.0,6.0,8.0,10.0,2018-06-10,2019-02-01,7
IK638789,201902,8,9.0,8.0,7.0,8.0,8.0,8.0,2018-06-10,2019-02-01,7
IK641262,201902,2,3.0,6.0,1.0,5.0,9.0,8.0,2018-08-06,2019-02-01,5
IK642724,201902,4,5.0,6.0,7.0,5.0,3.0,2.0,2018-04-15,2019-02-01,9
IK662753,201902,6,6.0,8.0,9.0,9.0,7.0,8.0,2018-06-05,2019-02-01,7
IK704656,201902,9,6.0,9.0,8.0,6.0,8.0,8.0,2018-04-13,2019-02-01,9
IK757849,201902,5,4.0,3.0,2.0,4.0,5.0,8.0,2018-07-09,2019-02-01,6
IK758927,201902,6,7.0,6.0,8.0,8.0,6.0,8.0,2018-06-03,2019-02-01,7
IK761183,201902,8,7.0,10.0,8.0,8.0,8.0,9.0,2018-06-12,2019-02-01,7
IK775424,201902,3,4.0,4.0,3.0,7.0,8.0,9.0,2018-08-13,2019-02-01,5
IK782104,201902,2,3.0,2.0,5.0,6.0,8.0,4.0,2018-04-02,2019-02-01,9
IK802122,201902,9,6.0,9.0,10.0,9.0,10.0,10.0,2018-08-13,2019-02-01,5
IK802877,201902,8,9.0,8.0,8.0,6.0,9.0,8.0,2018-05-04,2019-02-01,8
IK820199,201902,4,4.0,3.0,7.0,3.0,6.0,6.0,2018-07-03,2019-02-01,6
IK854778,201902,2,3.0,3.0,4.0,1.0,2.0,1.0,2018-06-02,2019-02-01,7
IK861991,201902,8,9.0,6.0,10.0,11.0,8.0,11.0,2018-07-09,2019-02-01,6
IK862574,201902,1,3.0,1.0,2.0,5.0,5.0,5.0,2018-05-06,2019-02-01,8
IK876176,201902,5,8.0,6.0,11.0,6.0,8.0,11.0,2018-08-12,2019-02-01,5
IK891907,201902,8,7.0,6.0,7.0,7.0,8.0,6.0,2018-07-10,2019-02-01,6
IK975392,201902,7,7.0,10.0,9.0,11.0,6.0,5.0,2018-08-10,2019-02-01,5
IK988092,201902,5,2.0,6.0,1.0,3.0,5.0,5.0,2018-04-11,2019-02-01,9
OA004129,201902,5,8.0,8.0,8.0,6.0,9.0,8.0,2018-04-13,2019-02-01,9
OA023562,201902,7,7.0,8.0,6.0,10.0,8.0,9.0,2018-06-12,2019-02-01,7
OA057953,201902,5,4.0,5.0,8.0,9.0,8.0,7.0,2018-04-08,2019-02-01,9
OA058104,201902,9,7.0,7.0,7.0,8.0,7.0,10.0,2018-05-07,2019-02-01,8
OA086620,201902,6,9.0,6.0,9.0,8.0,8.0,11.0,2018-05-05,2019-02-01,8
OA100873,201902,8,5.0,7.0,8.0,8.0,11.0,10.0,2018-05-10,2019-02-01,8
OA126055,201902,4,3.0,2.0,2.0,6.0,5.0,4.0,2018-05-14,2019-02-01,8
OA131146,201902,9,5.0,9.0,8.0,12.0,8.0,11.0,2018-06-03,2019-02-01,7
OA207255,201902,8,4.0,7.0,7.0,7.0,5.0,8.0,2018-06-14,2019-02-01,7
OA211420,201902,3,3.0,1.0,4.0,2.0,5.0,7.0,2018-05-03,2019-02-01,8
OA239766,201902,2,3.0,5.0,4.0,5.0,3.0,7.0,2018-07-06,2019-02-01,6
OA245705,201902,6,7.0,9.0,7.0,7.0,9.0,8.0,2018-07-09,2019-02-01,6
OA248247,201902,9,11.0,7.0,8.0,12.0,8.0,12.0,2018-08-04,2019-02-01,5
OA298480,201902,7,9.0,8.0,8.0,8.0,6.0,8.0,2018-08-15,2019-02-01,5
OA307560,201902,7,8.0,10.0,9.0,8.0,8.0,8.0,2018-08-08,2019-02-01,5
OA327340,201902,8,8.0,6.0,10.0,10.0,5.0,6.0,2018-06-06,2019-02-01,7
OA328771,201902,8,10.0,7.0,8.0,7.0,8.0,9.0,2018-07-01,2019-02-01,7
OA332826,201902,7,6.0,6.0,6.0,7.0,9.0,6.0,2018-06-07,2019-02-01,7
OA361949,201902,10,10.0,10.0,7.0,5.0,8.0,9.0,2018-08-11,2019-02-01,5
OA389068,201902,10,9.0,7.0,7.0,6.0,9.0,12.0,2018-06-06,2019-02-01,7
OA402491,201902,1,2.0,1.0,3.0,4.0,3.0,6.0,2018-05-06,2019-02-01,8
OA417856,201902,4,4.0,2.0,3.0,4.0,7.0,6.0,2018-07-13,2019-02-01,6
OA419926,201902,1,5.0,2.0,4.0,2.0,5.0,5.0,2018-06-02,2019-02-01,7
OA436769,201902,8,7.0,6.0,7.0,9.0,8.0,7.0,2018-08-03,2019-02-01,5
OA484337,201902,1,4.0,3.0,5.0,4.0,7.0,3.0,2018-04-13,2019-02-01,9
OA500792,201902,1,4.0,3.0,5.0,5.0,5.0,7.0,2018-07-12,2019-02-01,6
OA549397,201902,8,6.0,7.0,9.0,6.0,10.0,10.0,2018-07-08,2019-02-01,6
OA578672,201902,8,7.0,9.0,6.0,10.0,9.0,9.0,2018-05-11,2019-02-01,8
OA613034,201902,6,7.0,7.0,9.0,8.0,7.0,5.0,2018-07-09,2019-02-01,6
OA614379,201902,1,1.0,3.0,5.0,3.0,4.0,4.0,2018-06-04,2019-02-01,7
OA653002,201902,5,4.0,4.0,4.0,3.0,5.0,6.0,2018-05-12,2019-02-01,8
OA660152,201902,7,9.0,6.0,4.0,7.0,9.0,10.0,2018-05-10,2019-02-01,8
OA669176,201902,6,3.0,1.0,3.0,4.0,5.0,7.0,2018-06-03,2019-02-01,7
OA672463,201902,6,5.0,8.0,6.0,7.0,8.0,7.0,2018-07-05,2019-02-01,6
OA680638,201902,2,2.0,5.0,2.0,1.0,6.0,6.0,2018-04-11,2019-02-01,9
OA682046,201902,7,11.0,5.0,7.0,6.0,7.0,9.0,2018-08-10,2019-02-01,5
OA694533,201902,8,9.0,10.0,7.0,9.0,7.0,6.0,2018-04-08,2019-02-01,9
OA695959,201902,5,2.0,1.0,1.0,3.0,7.0,6.0,2018-05-04,2019-02-01,8
OA710903,201902,5,1.0,3.0,4.0,2.0,5.0,7.0,2018-04-15,2019-02-01,9
OA761455,201902,1,2.0,3.0,4.0,4.0,2.0,3.0,2018-04-09,2019-02-01,9
OA775014,201902,5,3.0,4.0,4.0,4.0,8.0,9.0,2018-08-07,2019-02-01,5
OA794712,201902,8,7.0,7.0,6.0,8.0,7.0,10.0,2018-05-03,2019-02-01,8
OA796761,201902,9,7.0,9.0,10.0,9.0,9.0,10.0,2018-08-03,2019-02-01,5
OA802798,201902,8,6.0,9.0,5.0,6.0,9.0,9.0,2018-05-03,2019-02-01,8
OA869840,201902,8,6.0,8.0,7.0,9.0,8.0,10.0,2018-06-08,2019-02-01,7
OA911569,201902,7,6.0,8.0,9.0,7.0,10.0,9.0,2018-08-02,2019-02-01,5
PL003692,201902,6,8.0,9.0,11.0,5.0,7.0,4.0,2018-05-12,2019-02-01,8
PL012044,201902,3,7.0,10.0,4.0,6.0,9.0,8.0,2018-04-14,2019-02-01,9
PL013000,201902,7,9.0,9.0,6.0,7.0,7.0,7.0,2018-05-15,2019-02-01,8
PL018417,201902,8,8.0,6.0,7.0,8.0,8.0,13.0,2018-08-05,2019-02-01,5
PL028675,201902,6,4.0,8.0,7.0,8.0,9.0,8.0,2018-08-12,2019-02-01,5
PL031436,201902,1,2.0,4.0,1.0,4.0,5.0,8.0,2018-06-09,2019-02-01,7
PL103598,201902,1,1.0,2.0,1.0,2.0,3.0,7.0,2018-06-03,2019-02-01,7
PL145577,201902,2,1.0,4.0,3.0,2.0,6.0,4.0,2018-06-11,2019-02-01,7
PL148706,201902,10,4.0,7.0,6.0,8.0,8.0,5.0,2018-05-10,2019-02-01,8
PL227814,201902,6,3.0,8.0,7.0,7.0,9.0,6.0,2018-04-05,2019-02-01,9
PL237753,201902,5,9.0,8.0,9.0,9.0,6.0,9.0,2018-08-12,2019-02-01,5
PL248851,201902,2,1.0,3.0,4.0,5.0,5.0,7.0,2018-04-03,2019-02-01,9
PL279584,201902,10,4.0,9.0,6.0,9.0,5.0,9.0,2018-07-01,2019-02-01,7
PL288896,201902,8,8.0,8.0,12.0,7.0,7.0,11.0,2018-08-11,2019-02-01,5
PL300201,201902,1,2.0,3.0,3.0,4.0,4.0,4.0,2018-05-02,2019-02-01,8
PL302535,201902,6,6.0,8.0,6.0,9.0,8.0,6.0,2018-04-06,2019-02-01,9
PL305915,201902,7,7.0,11.0,8.0,12.0,9.0,9.0,2018-08-03,2019-02-01,5
PL311399,201902,4,2.0,3.0,2.0,8.0,6.0,7.0,2018-06-02,2019-02-01,7
PL333517,201902,6,8.0,7.0,7.0,6.0,7.0,6.0,2018-05-03,2019-02-01,8
PL337214,201902,4,7.0,3.0,2.0,2.0,6.0,5.0,2018-07-15,2019-02-01,6
PL350979,201902,9,8.0,7.0,10.0,6.0,8.0,7.0,2018-08-12,2019-02-01,5
PL390331,201902,6,8.0,8.0,8.0,11.0,8.0,11.0,2018-08-13,2019-02-01,5
PL397032,201902,5,1.0,3.0,2.0,4.0,1.0,5.0,2018-05-09,2019-02-01,8
PL417753,201902,8,6.0,5.0,10.0,4.0,9.0,7.0,2018-07-05,2019-02-01,6
PL432893,201902,8,8.0,6.0,8.0,6.0,7.0,8.0,2018-05-07,2019-02-01,8
PL560620,201902,7,8.0,4.0,9.0,9.0,6.0,9.0,2018-05-11,2019-02-01,8
PL563502,201902,8,8.0,6.0,8.0,8.0,8.0,8.0,2018-07-01,2019-02-01,7
PL586396,201902,7,8.0,9.0,8.0,9.0,10.0,8.0,2018-07-12,2019-02-01,6
PL678909,201902,9,6.0,8.0,7.0,6.0,9.0,10.0,2018-07-09,2019-02-01,6
PL754630,201902,9,8.0,9.0,9.0,9.0,10.0,8.0,2018-06-14,2019-02-01,7
PL806914,201902,2,2.0,3.0,4.0,3.0,5.0,6.0,2018-06-14,2019-02-01,7
PL823122,201902,7,8.0,8.0,7.0,9.0,10.0,7.0,2018-06-03,2019-02-01,7
PL834061,201902,10,5.0,6.0,6.0,6.0,7.0,6.0,2018-06-10,2019-02-01,7
PL902543,201902,4,3.0,3.0,3.0,5.0,6.0,9.0,2018-08-09,2019-02-01,5
PL907705,201902,3,1.0,5.0,1.0,6.0,2.0,2.0,2018-05-06,2019-02-01,8
PL944541,201902,8,7.0,8.0,6.0,9.0,7.0,6.0,2018-07-15,2019-02-01,6
PL959979,201902,8,9.0,9.0,6.0,8.0,11.0,9.0,2018-05-08,2019-02-01,8
PL964230,201902,8,8.0,8.0,6.0,8.0,11.0,6.0,2018-07-06,2019-02-01,6
PL969360,201902,4,6.0,6.0,8.0,8.0,6.0,6.0,2018-04-11,2019-02-01,9
TS023870,201902,5,1.0,1.0,2.0,4.0,4.0,6.0,2018-05-02,2019-02-01,8
TS034873,201902,5,5.0,6.0,6.0,7.0,8.0,9.0,2018-05-01,2019-02-01,9
TS056568,201902,8,9.0,7.0,6.0,8.0,7.0,8.0,2018-06-12,2019-02-01,7
TS064860,201902,9,9.0,10.0,6.0,10.0,9.0,10.0,2018-08-02,2019-02-01,5
TS070436,201902,10,7.0,8.0,5.0,8.0,10.0,10.0,2018-06-13,2019-02-01,7
TS094366,201902,1,1.0,2.0,3.0,2.0,5.0,5.0,2018-06-05,2019-02-01,7
TS124176,201902,10,6.0,8.0,8.0,9.0,8.0,7.0,2018-06-04,2019-02-01,7
TS166191,201902,3,2.0,3.0,5.0,3.0,3.0,9.0,2018-06-08,2019-02-01,7
TS173314,201902,7,9.0,7.0,9.0,7.0,10.0,8.0,2018-06-10,2019-02-01,7
TS174464,201902,7,5.0,9.0,6.0,7.0,8.0,9.0,2018-04-11,2019-02-01,9
TS208637,201902,8,9.0,9.0,5.0,8.0,9.0,8.0,2018-07-01,2019-02-01,7
TS219429,201902,8,9.0,8.0,8.0,8.0,7.0,8.0,2018-06-01,2019-02-01,8
TS260976,201902,8,7.0,10.0,8.0,7.0,9.0,10.0,2018-08-08,2019-02-01,5
TS310889,201902,8,8.0,5.0,7.0,7.0,8.0,8.0,2018-05-03,2019-02-01,8
TS342811,201902,7,8.0,7.0,7.0,9.0,10.0,5.0,2018-06-02,2019-02-01,7
TS357747,201902,7,7.0,8.0,10.0,9.0,7.0,8.0,2018-05-13,2019-02-01,8
TS369884,201902,7,7.0,8.0,10.0,10.0,9.0,6.0,2018-07-05,2019-02-01,6
TS407799,201902,7,8.0,7.0,8.0,9.0,8.0,4.0,2018-08-04,2019-02-01,5
TS411019,201902,3,1.0,5.0,5.0,6.0,10.0,6.0,2018-08-14,2019-02-01,5
TS419694,201902,8,11.0,7.0,8.0,8.0,8.0,7.0,2018-07-15,2019-02-01,6
TS447283,201902,7,6.0,9.0,10.0,6.0,8.0,7.0,2018-06-07,2019-02-01,7
TS448652,201902,8,5.0,6.0,7.0,8.0,8.0,10.0,2018-08-06,2019-02-01,5
TS456293,201902,8,10.0,7.0,6.0,10.0,9.0,6.0,2018-08-01,2019-02-01,6
TS457036,201902,9,8.0,8.0,4.0,10.0,6.0,6.0,2018-07-14,2019-02-01,6
TS466629,201902,11,7.0,7.0,10.0,9.0,11.0,5.0,2018-06-12,2019-02-01,7
TS512288,201902,3,3.0,2.0,2.0,6.0,7.0,8.0,2018-08-11,2019-02-01,5
TS551344,201902,4,2.0,1.0,2.0,3.0,3.0,5.0,2018-05-14,2019-02-01,8
TS569032,201902,7,8.0,11.0,7.0,9.0,8.0,9.0,2018-07-07,2019-02-01,6
TS569923,201902,9,5.0,7.0,6.0,9.0,8.0,10.0,2018-08-04,2019-02-01,5
TS602789,201902,8,10.0,7.0,6.0,10.0,6.0,5.0,2018-07-14,2019-02-01,6
TS617231,201902,4,3.0,2.0,3.0,5.0,5.0,5.0,2018-05-09,2019-02-01,8
TS660166,201902,2,1.0,3.0,4.0,3.0,7.0,6.0,2018-05-10,2019-02-01,8
TS667330,201902,9,3.0,8.0,9.0,7.0,8.0,7.0,2018-07-11,2019-02-01,6
TS736914,201902,4,7.0,10.0,7.0,7.0,8.0,8.0,2018-05-12,2019-02-01,8
TS752925,201902,10,11.0,9.0,8.0,10.0,8.0,8.0,2018-06-06,2019-02-01,7
TS761925,201902,3,2.0,2.0,3.0,3.0,3.0,4.0,2018-05-04,2019-02-01,8
TS763203,201902,5,6.0,9.0,7.0,7.0,9.0,9.0,2018-04-13,2019-02-01,9
TS795349,201902,7,7.0,6.0,10.0,8.0,8.0,6.0,2018-07-05,2019-02-01,6
TS855951,201902,10,5.0,6.0,8.0,7.0,6.0,7.0,2018-07-09,2019-02-01,6
TS906632,201902,1,2.0,3.0,6.0,7.0,8.0,6.0,2018-08-08,2019-02-01,5
TS910887,201902,8,8.0,6.0,7.0,6.0,7.0,7.0,2018-06-07,2019-02-01,7
TS917520,201902,6,7.0,10.0,6.0,5.0,7.0,8.0,2018-05-13,2019-02-01,8
TS917884,201902,9,10.0,10.0,12.0,8.0,8.0,7.0,2018-07-10,2019-02-01,6
TS921837,201902,2,3.0,4.0,2.0,6.0,5.0,3.0,2018-06-04,2019-02-01,7
TS935488,201902,8,7.0,8.0,10.0,8.0,9.0,10.0,2018-08-04,2019-02-01,5
TS949361,201902,8,5.0,5.0,8.0,7.0,11.0,6.0,2018-06-13,2019-02-01,7
TS951395,201902,2,3.0,5.0,1.0,2.0,7.0,5.0,2018-07-07,2019-02-01,6
TS964483,201902,8,5.0,6.0,9.0,8.0,8.0,8.0,2018-06-01,2019-02-01,8
TS977703,201902,8,6.0,7.0,5.0,8.0,8.0,8.0,2018-04-15,2019-02-01,9
TS978415,201902,10,7.0,6.0,10.0,8.0,6.0,10.0,2018-07-06,2019-02-01,6
AS008805,201903,1,6.0,1.0,5.0,3.0,2.0,2.0,2018-06-07,2019-03-01,8
AS015233,201903,8,4.0,9.0,9.0,7.0,7.0,9.0,2018-05-13,2019-03-01,9
AS100947,201903,3,5.0,9.0,8.0,8.0,9.0,6.0,2018-05-12,2019-03-01,9
AS115629,201903,1,4.0,4.0,1.0,3.0,4.0,4.0,2018-07-04,2019-03-01,7
AS124155,201903,6,8.0,8.0,8.0,9.0,12.0,11.0,2018-09-12,2019-03-01,5
AS170643,201903,8,5.0,7.0,7.0,8.0,6.0,8.0,2018-09-12,2019-03-01,5
AS197200,201903,9,7.0,8.0,9.0,9.0,12.0,6.0,2018-04-15,2019-03-01,10
AS211303,201903,6,7.0,7.0,6.0,10.0,8.0,9.0,2018-08-12,2019-03-01,6
AS217722,201903,6,6.0,6.0,7.0,7.0,7.0,11.0,2018-06-10,2019-03-01,8
AS345469,201903,2,3.0,2.0,1.0,5.0,1.0,3.0,2018-04-12,2019-03-01,10
AS408690,201903,8,8.0,10.0,10.0,5.0,11.0,9.0,2018-09-01,2019-03-01,6
AS460629,201903,8,6.0,9.0,7.0,8.0,9.0,7.0,2018-07-14,2019-03-01,7
AS471761,201903,2,4.0,6.0,7.0,8.0,8.0,7.0,2018-06-13,2019-03-01,8
AS517285,201903,9,7.0,8.0,9.0,9.0,10.0,6.0,2018-07-03,2019-03-01,7
AS546422,201903,1,3.0,3.0,4.0,3.0,1.0,5.0,2018-04-10,2019-03-01,10
AS609865,201903,8,8.0,7.0,6.0,6.0,9.0,8.0,2018-06-12,2019-03-01,8
AS610675,201903,8,6.0,8.0,6.0,9.0,7.0,8.0,2018-08-11,2019-03-01,6
AS611649,201903,8,9.0,9.0,7.0,8.0,9.0,7.0,2018-07-12,2019-03-01,7
AS654830,201903,7,6.0,6.0,5.0,7.0,6.0,8.0,2018-06-12,2019-03-01,8
AS722697,201903,1,3.0,2.0,3.0,2.0,5.0,6.0,2018-07-08,2019-03-01,7
AS736503,201903,1,1.0,6.0,4.0,5.0,7.0,8.0,2018-09-15,2019-03-01,5
AS760415,201903,8,7.0,7.0,8.0,9.0,12.0,10.0,2018-07-12,2019-03-01,7
AS814353,201903,7,7.0,9.0,7.0,7.0,9.0,9.0,2018-05-05,2019-03-01,9
AS822877,201903,6,6.0,7.0,7.0,7.0,6.0,7.0,2018-06-02,2019-03-01,8
AS847598,201903,7,9.0,9.0,6.0,7.0,8.0,6.0,2018-08-10,2019-03-01,6
AS854424,201903,1,3.0,5.0,1.0,2.0,5.0,4.0,2018-06-09,2019-03-01,8
AS854458,201903,1,3.0,4.0,2.0,2.0,3.0,4.0,2018-07-03,2019-03-01,7
AS859775,201903,6,7.0,7.0,7.0,8.0,8.0,12.0,2018-06-10,2019-03-01,8
AS886872,201903,7,6.0,7.0,8.0,5.0,11.0,8.0,2018-04-12,2019-03-01,10
AS904548,201903,6,7.0,8.0,9.0,8.0,6.0,5.0,2018-08-07,2019-03-01,6
AS935662,201903,2,3.0,2.0,5.0,4.0,3.0,9.0,2018-08-09,2019-03-01,6
AS987950,201903,8,8.0,7.0,7.0,8.0,7.0,7.0,2018-08-02,2019-03-01,6
AS993100,201903,7,7.0,8.0,12.0,7.0,10.0,9.0,2018-08-04,2019-03-01,6
GD001932,201903,4,6.0,2.0,3.0,2.0,7.0,6.0,2018-05-04,2019-03-01,9
GD030141,201903,8,8.0,8.0,5.0,9.0,10.0,9.0,2018-09-01,2019-03-01,6
GD079438,201903,6,5.0,7.0,8.0,8.0,8.0,10.0,2018-09-14,2019-03-01,5
GD082530,201903,5,7.0,8.0,7.0,7.0,8.0,7.0,2018-05-13,2019-03-01,9
GD098851,201903,4,3.0,2.0,4.0,2.0,7.0,5.0,2018-04-12,2019-03-01,10
GD152773,201903,6,6.0,8.0,8.0,9.0,9.0,8.0,2018-08-07,2019-03-01,6
GD192337,201903,8,7.0,8.0,9.0,8.0,8.0,7.0,2018-07-15,2019-03-01,7
GD210507,201903,2,1.0,3.0,4.0,5.0,3.0,5.0,2018-04-11,2019-03-01,10
GD260951,201903,7,5.0,10.0,6.0,5.0,10.0,9.0,2018-08-07,2019-03-01,6
GD289362,201903,7,6.0,8.0,9.0,7.0,7.0,10.0,2018-05-04,2019-03-01,9
GD292406,201903,1,3.0,2.0,7.0,4.0,6.0,7.0,2018-07-06,2019-03-01,7
GD314208,201903,1,3.0,3.0,3.0,4.0,2.0,6.0,2018-06-12,2019-03-01,8
GD325851,201903,6,3.0,7.0,9.0,8.0,8.0,8.0,2018-04-13,2019-03-01,10
GD372798,201903,2,1.0,3.0,3.0,3.0,3.0,7.0,2018-06-05,2019-03-01,8
GD375940,201903,8,8.0,8.0,6.0,8.0,9.0,9.0,2018-07-04,2019-03-01,7
GD385195,201903,7,8.0,6.0,7.0,9.0,10.0,7.0,2018-07-15,2019-03-01,7
GD415795,201903,6,6.0,8.0,9.0,9.0,8.0,8.0,2018-08-07,2019-03-01,6
GD459084,201903,8,8.0,5.0,7.0,7.0,8.0,9.0,2018-06-08,2019-03-01,8
GD535028,201903,9,8.0,10.0,5.0,6.0,10.0,11.0,2018-09-12,2019-03-01,5
GD563242,201903,8,7.0,6.0,8.0,4.0,4.0,7.0,2018-04-05,2019-03-01,10
GD594854,201903,8,6.0,7.0,9.0,11.0,7.0,9.0,2018-05-15,2019-03-01,9
GD607294,201903,10,7.0,6.0,5.0,9.0,8.0,11.0,2018-07-15,2019-03-01,7
GD608468,201903,10,7.0,5.0,7.0,9.0,9.0,10.0,2018-08-04,2019-03-01,6
GD629291,201903,9,6.0,7.0,8.0,10.0,8.0,9.0,2018-07-04,2019-03-01,7
GD659982,201903,6,7.0,9.0,10.0,7.0,9.0,5.0,2018-06-10,2019-03-01,8
GD716223,201903,7,8.0,6.0,3.0,4.0,8.0,9.0,2018-04-15,2019-03-01,10
GD725119,201903,2,1.0,1.0,5.0,5.0,4.0,6.0,2018-08-10,2019-03-01,6
GD751187,201903,9,3.0,6.0,8.0,9.0,10.0,10.0,2018-09-08,2019-03-01,5
GD761771,201903,8,8.0,8.0,10.0,7.0,7.0,9.0,2018-09-15,2019-03-01,5
GD790125,201903,2,4.0,5.0,3.0,3.0,3.0,5.0,2018-07-08,2019-03-01,7
GD807513,201903,7,9.0,8.0,9.0,9.0,9.0,10.0,2018-06-03,2019-03-01,8
GD819763,201903,9,8.0,7.0,4.0,8.0,8.0,9.0,2018-07-12,2019-03-01,7
GD821903,201903,4,9.0,9.0,10.0,7.0,8.0,9.0,2018-05-11,2019-03-01,9
GD825687,201903,7,5.0,10.0,7.0,13.0,9.0,9.0,2018-09-06,2019-03-01,5
GD862688,201903,6,5.0,11.0,5.0,8.0,7.0,9.0,2018-05-08,2019-03-01,9
GD864253,201903,9,8.0,9.0,6.0,7.0,13.0,7.0,2018-08-06,2019-03-01,6
GD869667,201903,6,6.0,7.0,6.0,8.0,10.0,11.0,2018-06-11,2019-03-01,8
GD892565,201903,8,6.0,7.0,8.0,5.0,8.0,8.0,2018-05-02,2019-03-01,9
GD893916,201903,6,6.0,5.0,7.0,8.0,10.0,8.0,2018-06-08,2019-03-01,8
GD903750,201903,2,1.0,4.0,2.0,1.0,3.0,5.0,2018-06-07,2019-03-01,8
GD913324,201903,9,8.0,8.0,7.0,5.0,8.0,6.0,2018-05-05,2019-03-01,9
