customer_id,routine_flg,name,class,gender,start_date,end_date,campaign_id,is_deleted,campaign_name,class_name,price,customer_start,customer_end,mean,median,max,min,tmp_customer_end,membership_period
AS319907,1,XXXXX,C01,F,2018-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2018-02-01,,7.25,7.5,11,5,2019-04-30,14
AS320552,1,XXXX,C01,M,2016-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-03-01,,4.666666666666667,5.0,8,2,2019-04-30,37
AS321794,1,XX,C01,M,2017-03-01 00:00:00,2018-12-31 00:00:00,CA1,1,通常,オールタイム,10500,2017-03-01,2018-12-31,3.5555555555555554,4.0,9,1,2018-12-31,21
AS330327,0,XX,C01,M,2019-02-11 00:00:00,,CA1,0,通常,オールタイム,10500,2019-02-11,,9.5,9.5,10,9,2019-04-30,2
AS333307,0,XXXXXX,C02,F,2018-10-01 00:00:00,2019-01-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-10-01,2019-01-31,5.25,5.0,8,3,2019-01-31,3
AS333662,1,XXXXX,C01,F,2019-01-02 00:00:00,,CA1,0,通常,オールタイム,10500,2019-01-02,,10.333333333333334,10.0,11,10,2019-04-30,3
AS335390,1,XX,C01,F,2017-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-01-01,,5.75,6.0,7,4,2019-04-30,27
AS335973,1,XX,C02,F,2019-01-14 00:00:00,,CA1,0,通常,デイタイム,7500,2019-01-14,,8.0,8.0,9,7,2019-04-30,3
AS339451,1,XXXXX,C01,M,2016-07-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2016-07-01,,4.416666666666667,5.0,6,1,2019-04-30,33
AS342526,1,XX,C01,M,2016-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-09-01,,4.916666666666667,5.0,9,2,2019-04-30,31
AS345469,0,XXXX,C02,F,2018-04-12 00:00:00,2019-03-31 00:00:00,CA3,1,入会費無料,デイタイム,7500,2018-04-12,2019-03-31,3.6666666666666665,3.5,7,1,2019-03-31,11
AS345508,1,XXXX,C02,M,2017-07-01 00:00:00,,CA2,0,入会費半額,デイタイム,7500,2017-07-01,,5.833333333333333,6.0,8,3,2019-04-30,21
AS346579,1,XX,C01,M,2016-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-02-01,,4.666666666666667,4.5,7,3,2019-04-30,38
AS347139,1,XXXXXX,C01,F,2018-07-07 00:00:00,2018-08-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-07-07,2018-08-31,7.0,7.0,12,2,2018-08-31,1
AS347661,0,XXX,C02,F,2017-06-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,デイタイム,7500,2017-06-01,2018-04-30,2.0,2.0,2,2,2018-04-30,10
AS348132,1,XX,C01,M,2018-12-13 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-12-13,,7.75,8.5,10,4,2019-04-30,4
AS349963,1,XXX,C03,M,2018-12-05 00:00:00,,CA3,0,入会費無料,ナイト,6000,2018-12-05,,7.75,7.5,10,6,2019-04-30,4
AS351574,0,XXXXXX,C02,M,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1,入会費無料,デイタイム,7500,2017-12-01,2018-07-31,3.25,3.0,6,1,2018-07-31,7
AS352069,0,XXXX,C01,M,2018-11-03 00:00:00,2019-03-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-11-03,2019-03-31,4.2,3.0,8,2,2019-03-31,4
AS352209,1,XXXX,C01,M,2016-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-01-01,,4.083333333333333,4.5,6,1,2019-04-30,39
AS353422,1,XX,C01,M,2016-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-03-01,,4.916666666666667,5.0,8,2,2019-04-30,37
AS354246,0,XXXXX,C01,M,2018-04-13 00:00:00,2018-05-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-04-13,2018-05-31,7.0,7.0,8,6,2018-05-31,1
AS355842,1,XXXX,C01,M,2018-07-12 00:00:00,2018-09-30 00:00:00,CA1,1,通常,オールタイム,10500,2018-07-12,2018-09-30,6.333333333333333,5.0,10,4,2018-09-30,2
AS356812,1,XXXXXX,C01,M,2017-05-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-05-01,,6.083333333333333,6.0,8,4,2019-04-30,23
AS359364,1,XX,C03,F,2015-10-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-10-01,,3.75,4.0,6,1,2019-04-30,42
AS363699,0,XXXXX,C01,M,2018-02-01 00:00:00,2018-06-30 00:00:00,CA1,1,通常,オールタイム,10500,2018-02-01,2018-06-30,3.3333333333333335,3.0,5,2,2018-06-30,4
AS365290,0,XXXXX,C02,M,2018-02-01 00:00:00,2018-12-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-02-01,2018-12-31,4.0,4.0,7,1,2018-12-31,10
AS369194,1,XXXX,C03,F,2017-04-01 00:00:00,2019-02-28 00:00:00,CA1,1,通常,ナイト,6000,2017-04-01,2019-02-28,3.3636363636363638,3.0,8,1,2019-02-28,22
AS369418,1,XXXX,C01,F,2017-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-03-01,,5.416666666666667,5.5,8,3,2019-04-30,25
AS371310,1,XXX,C03,M,2016-03-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-03-01,,4.75,5.0,6,1,2019-04-30,37
AS373785,0,XXXXX,C01,M,2017-07-01 00:00:00,2018-04-30 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-07-01,2018-04-30,1.0,1.0,1,1,2018-04-30,9
AS374280,1,XXXX,C02,F,2016-05-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-05-01,,5.666666666666667,6.0,8,3,2019-04-30,35
AS375159,1,XX,C02,F,2019-01-15 00:00:00,,CA1,0,通常,デイタイム,7500,2019-01-15,,8.0,8.0,10,6,2019-04-30,3
AS376179,1,XXXXX,C01,M,2018-12-01 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-12-01,,6.75,7.0,8,5,2019-04-30,4
AS377637,1,XXXXX,C01,M,2017-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-09-01,,5.666666666666667,5.0,9,4,2019-04-30,19
AS383234,0,XXXXXX,C02,M,2016-12-01 00:00:00,2018-05-31 00:00:00,CA1,1,通常,デイタイム,7500,2016-12-01,2018-05-31,3.0,3.0,4,2,2018-05-31,17
AS385315,1,XX,C02,F,2018-01-01 00:00:00,,CA1,0,通常,デイタイム,7500,2018-01-01,,7.166666666666667,7.0,9,6,2019-04-30,15
AS386696,1,XX,C02,F,2015-08-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-08-01,,4.0,4.0,6,2,2019-04-30,44
AS388908,0,XXXXXX,C01,M,2018-05-11 00:00:00,2019-01-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-11,2019-01-31,3.6666666666666665,3.0,8,1,2019-01-31,8
AS390441,1,XXXX,C03,M,2017-11-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-11-01,,5.583333333333333,6.0,9,2,2019-04-30,17
AS394423,1,XX,C02,M,2016-12-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-12-01,,6.083333333333333,6.0,8,4,2019-04-30,28
AS399435,1,XXXX,C01,M,2016-07-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2016-07-01,,4.5,4.5,6,2,2019-04-30,33
AS404195,1,XXX,C01,F,2017-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-02-01,,4.916666666666667,5.5,7,2,2019-04-30,26
AS404579,1,XXXX,C01,F,2015-10-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-10-01,,4.75,5.0,7,2,2019-04-30,42
AS408690,1,XXXX,C03,M,2018-09-01 00:00:00,,CA1,0,通常,ナイト,6000,2018-09-01,,8.714285714285714,9.0,11,5,2019-04-30,7
AS409779,0,XXXX,C01,F,2018-05-13 00:00:00,2018-11-30 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-13,2018-11-30,5.0,4.0,9,2,2018-11-30,6
AS410205,1,XXXXX,C01,M,2016-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-03-01,,4.5,4.5,7,2,2019-04-30,37
AS412668,1,XXX,C01,F,2017-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-11-01,,7.0,7.0,10,4,2019-04-30,17
AS415524,1,XXXX,C02,M,2019-01-09 00:00:00,,CA1,0,通常,デイタイム,7500,2019-01-09,,8.666666666666666,9.0,10,7,2019-04-30,3
AS417148,1,XXXX,C01,M,2018-10-13 00:00:00,,CA1,0,通常,オールタイム,10500,2018-10-13,,8.0,8.0,10,6,2019-04-30,6
AS417309,0,XXXXX,C02,F,2018-02-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,デイタイム,7500,2018-02-01,2018-04-30,1.0,1.0,1,1,2018-04-30,2
AS417696,0,XX,C03,F,2017-09-01 00:00:00,2018-06-30 00:00:00,CA1,1,通常,ナイト,6000,2017-09-01,2018-06-30,2.0,1.0,4,1,2018-06-30,9
AS418314,0,XXXXX,C01,F,2018-05-03 00:00:00,2018-07-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-03,2018-07-31,5.666666666666667,5.0,9,3,2018-07-31,2
AS421462,0,XXXX,C01,F,2018-05-08 00:00:00,2018-07-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-08,2018-07-31,5.666666666666667,5.0,7,5,2018-07-31,2
AS428439,1,XXXXX,C01,M,2017-09-01 00:00:00,2018-07-31 00:00:00,CA1,1,通常,オールタイム,10500,2017-09-01,2018-07-31,3.5,3.5,5,2,2018-07-31,10
AS430089,1,XXXXX,C01,M,2017-07-01 00:00:00,2019-03-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-07-01,2019-03-31,3.25,3.0,6,1,2019-03-31,20
AS430563,1,XXXXXX,C01,F,2018-03-01 00:00:00,2018-10-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-03-01,2018-10-31,3.2857142857142856,4.0,5,1,2018-10-31,7
AS433133,1,XXXX,C03,M,2019-02-08 00:00:00,,CA1,0,通常,ナイト,6000,2019-02-08,,9.5,9.5,11,8,2019-04-30,2
AS435092,0,XXXX,C01,M,2017-07-01 00:00:00,2018-07-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-07-01,2018-07-31,2.25,2.5,3,1,2018-07-31,12
AS436928,1,XXX,C01,F,2016-07-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2016-07-01,,4.583333333333333,5.0,6,2,2019-04-30,33
AS441031,0,XXXXX,C01,M,2018-08-15 00:00:00,2019-02-28 00:00:00,CA1,1,通常,オールタイム,10500,2018-08-15,2019-02-28,4.0,4.0,8,1,2019-02-28,6
AS448355,0,XXX,C02,F,2017-03-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,デイタイム,7500,2017-03-01,2018-04-30,2.0,2.0,2,2,2018-04-30,13
AS450151,0,XXXXX,C02,F,2018-04-03 00:00:00,2018-06-30 00:00:00,CA3,1,入会費無料,デイタイム,7500,2018-04-03,2018-06-30,4.333333333333333,3.0,9,1,2018-06-30,2
AS453084,1,XX,C02,F,2017-09-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-09-01,,6.833333333333333,7.0,10,5,2019-04-30,19
AS453157,1,XXXXX,C03,M,2016-05-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-05-01,,4.416666666666667,4.0,8,2,2019-04-30,35
AS453778,1,XXXXXX,C03,M,2016-07-01 00:00:00,,CA2,0,入会費半額,ナイト,6000,2016-07-01,,4.083333333333333,4.0,7,1,2019-04-30,33
AS454149,1,XXX,C01,F,2017-02-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-02-01,,4.083333333333333,4.0,7,2,2019-04-30,26
AS458614,1,XXX,C01,F,2017-03-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-03-01,,5.333333333333333,4.5,10,3,2019-04-30,25
AS460177,1,XXXX,C01,M,2016-06-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-06-01,,4.666666666666667,5.0,7,2,2019-04-30,34
AS460629,1,XXXXX,C01,M,2018-07-14 00:00:00,,CA1,0,通常,オールタイム,10500,2018-07-14,,7.555555555555555,8.0,9,6,2019-04-30,9
AS460655,1,XXXXX,C03,M,2017-05-01 00:00:00,2019-02-28 00:00:00,CA1,1,通常,ナイト,6000,2017-05-01,2019-02-28,3.8181818181818183,4.0,7,2,2019-02-28,21
AS460810,0,XXX,C02,F,2017-08-01 00:00:00,2018-04-30 00:00:00,CA2,1,入会費半額,デイタイム,7500,2017-08-01,2018-04-30,5.0,5.0,5,5,2018-04-30,8
AS462796,1,XXX,C03,F,2015-11-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-11-01,,5.0,5.5,7,2,2019-04-30,41
AS462883,1,XXXX,C01,M,2017-09-01 00:00:00,2019-01-31 00:00:00,CA1,1,通常,オールタイム,10500,2017-09-01,2019-01-31,4.0,4.5,6,1,2019-01-31,16
AS462937,1,XXXX,C02,F,2018-12-04 00:00:00,2019-02-28 00:00:00,CA3,1,入会費無料,デイタイム,7500,2018-12-04,2019-02-28,5.0,4.0,7,4,2019-02-28,2
AS462973,1,XXXXX,C01,F,2016-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-11-01,,5.083333333333333,5.5,8,2,2019-04-30,29
AS466656,1,XXXXX,C01,F,2016-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-11-01,,4.666666666666667,4.5,8,3,2019-04-30,29
AS467237,1,XXXXX,C02,F,2016-03-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-03-01,,4.166666666666667,4.5,7,1,2019-04-30,37
AS467683,1,XXXX,C01,M,2016-12-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-12-01,,5.25,6.0,8,2,2019-04-30,28
AS468297,1,XX,C01,M,2015-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-09-01,,4.0,4.0,7,1,2019-04-30,43
AS470817,1,XXXX,C03,F,2016-01-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-01-01,,4.333333333333333,4.5,7,2,2019-04-30,39
AS471761,1,XXXX,C02,M,2018-06-13 00:00:00,,CA2,0,入会費半額,デイタイム,7500,2018-06-13,,6.5,7.0,8,2,2019-04-30,10
AS472959,1,XXXXXX,C02,F,2018-06-04 00:00:00,2018-12-31 00:00:00,CA2,1,入会費半額,デイタイム,7500,2018-06-04,2018-12-31,4.857142857142857,5.0,10,1,2018-12-31,6
AS473535,0,XXXXX,C01,M,2018-01-01 00:00:00,2018-11-30 00:00:00,CA1,1,通常,オールタイム,10500,2018-01-01,2018-11-30,4.125,4.0,6,3,2018-11-30,10
AS475839,1,XXXXX,C01,F,2016-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-09-01,,5.583333333333333,5.0,10,3,2019-04-30,31
AS476267,1,XXXXX,C02,F,2015-05-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-05-01,,4.916666666666667,5.0,7,3,2019-04-30,47
AS477871,0,XXXXX,C01,M,2018-01-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,オールタイム,10500,2018-01-01,2018-04-30,1.0,1.0,1,1,2018-04-30,3
AS480037,0,XXXX,C02,F,2017-09-01 00:00:00,2018-05-31 00:00:00,CA1,1,通常,デイタイム,7500,2017-09-01,2018-05-31,1.5,1.5,2,1,2018-05-31,8
AS484213,0,XXXXX,C02,F,2019-01-12 00:00:00,2019-03-31 00:00:00,CA1,1,通常,デイタイム,7500,2019-01-12,2019-03-31,5.0,4.0,10,1,2019-03-31,2
AS484367,0,XXX,C02,F,2018-07-07 00:00:00,2018-12-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-07-07,2018-12-31,3.8333333333333335,3.0,7,1,2018-12-31,5
AS488509,1,XXXXX,C03,M,2018-02-01 00:00:00,2019-02-28 00:00:00,CA1,1,通常,ナイト,6000,2018-02-01,2019-02-28,4.181818181818182,4.0,6,2,2019-02-28,12
AS489357,1,XX,C01,M,2018-12-06 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2018-12-06,,8.75,8.5,10,8,2019-04-30,4
AS491316,0,XXXXXX,C03,F,2018-02-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,ナイト,6000,2018-02-01,2018-04-30,4.0,4.0,4,4,2018-04-30,2
AS491747,1,XXXX,C01,M,2018-03-01 00:00:00,2019-01-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-03-01,2019-01-31,4.6,4.0,10,2,2019-01-31,10
AS494168,1,XXX,C03,F,2018-02-01 00:00:00,,CA1,0,通常,ナイト,6000,2018-02-01,,8.0,8.0,12,5,2019-04-30,14
AS495117,1,XXXXX,C01,M,2016-08-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-08-01,,3.5833333333333335,3.0,6,1,2019-04-30,32
AS499352,1,XXXXX,C02,F,2017-01-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-01-01,,5.666666666666667,5.0,9,4,2019-04-30,27
AS499893,1,XXXXX,C01,F,2016-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-01-01,,4.25,4.0,7,2,2019-04-30,39
AS501123,0,XXXX,C03,M,2018-04-01 00:00:00,2018-10-31 00:00:00,CA3,1,入会費無料,ナイト,6000,2018-04-01,2018-10-31,5.571428571428571,5.0,8,3,2018-10-31,6
AS502510,0,XX,C02,F,2018-04-12 00:00:00,2018-08-31 00:00:00,CA3,1,入会費無料,デイタイム,7500,2018-04-12,2018-08-31,4.4,4.0,8,2,2018-08-31,4
AS506797,1,XXX,C02,F,2017-04-01 00:00:00,,CA1,0,通常,デイタイム,7500,2017-04-01,,5.583333333333333,6.0,8,3,2019-04-30,24
AS509237,1,XXXXXX,C01,F,2018-04-06 00:00:00,2018-12-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-04-06,2018-12-31,4.0,3.0,9,1,2018-12-31,8
AS510249,0,XXXXX,C02,F,2018-11-06 00:00:00,2018-12-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-11-06,2018-12-31,6.5,6.5,8,5,2018-12-31,1
AS512827,0,XXXXX,C01,M,2017-11-01 00:00:00,2018-07-31 00:00:00,CA1,1,通常,オールタイム,10500,2017-11-01,2018-07-31,2.75,3.0,4,1,2018-07-31,8
AS515526,1,XXXXX,C03,M,2015-11-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-11-01,,5.0,5.0,9,2,2019-04-30,41
AS515541,1,XXXXX,C03,F,2018-03-01 00:00:00,,CA1,0,通常,ナイト,6000,2018-03-01,,7.166666666666667,7.0,10,5,2019-04-30,13
AS515861,1,XXXXX,C03,M,2016-11-01 00:00:00,2018-08-31 00:00:00,CA1,1,通常,ナイト,6000,2016-11-01,2018-08-31,3.0,2.0,6,2,2018-08-31,21
AS516140,1,XX,C02,F,2016-03-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-03-01,,5.0,5.5,7,3,2019-04-30,37
AS516396,1,XXXXX,C03,F,2017-06-01 00:00:00,2019-01-31 00:00:00,CA1,1,通常,ナイト,6000,2017-06-01,2019-01-31,4.5,5.0,7,2,2019-01-31,19
AS517285,1,XXXXX,C01,M,2018-07-03 00:00:00,,CA1,0,通常,オールタイム,10500,2018-07-03,,8.555555555555555,9.0,10,6,2019-04-30,9
AS518169,1,XXXXX,C02,F,2016-11-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-11-01,,5.5,5.0,9,3,2019-04-30,29
AS525250,1,XXXX,C03,F,2018-05-09 00:00:00,2018-06-30 00:00:00,CA2,1,入会費半額,ナイト,6000,2018-05-09,2018-06-30,5.5,5.5,9,2,2018-06-30,1
AS526754,1,XXXX,C03,F,2018-12-01 00:00:00,,CA3,0,入会費無料,ナイト,6000,2018-12-01,,7.25,7.0,9,6,2019-04-30,4
AS529972,0,XXXX,C01,M,2018-03-01 00:00:00,2018-07-31 00:00:00,CA1,1,通常,オールタイム,10500,2018-03-01,2018-07-31,3.25,3.0,6,1,2018-07-31,4
AS531034,1,XXXX,C02,F,2018-01-01 00:00:00,,CA1,0,通常,デイタイム,7500,2018-01-01,,7.75,7.5,11,5,2019-04-30,15
AS534058,1,XXXX,C01,M,2016-04-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-04-01,,4.083333333333333,3.5,6,3,2019-04-30,36
AS535481,1,XXXX,C01,F,2017-05-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-05-01,,5.0,4.0,8,3,2019-04-30,23
AS543483,0,XXXXX,C03,M,2017-09-01 00:00:00,2018-06-30 00:00:00,CA1,1,通常,ナイト,6000,2017-09-01,2018-06-30,2.6666666666666665,3.0,4,1,2018-06-30,9
AS546422,1,XXXXX,C01,M,2018-04-10 00:00:00,2019-03-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-04-10,2019-03-31,4.75,4.0,10,1,2019-03-31,11
AS546865,1,XXXXX,C03,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1,入会費無料,ナイト,6000,2017-12-01,2018-12-31,3.7777777777777777,4.0,6,1,2018-12-31,12
AS547635,1,XXXXXX,C01,M,2017-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-09-01,,6.583333333333333,6.5,10,3,2019-04-30,19
AS548544,1,XXXX,C01,F,2017-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-11-01,,6.083333333333333,5.5,9,2,2019-04-30,17
AS549090,1,XXXXXX,C01,M,2018-07-05 00:00:00,2018-11-30 00:00:00,CA1,1,通常,オールタイム,10500,2018-07-05,2018-11-30,4.2,3.0,7,3,2018-11-30,4
AS550302,1,XXXX,C03,M,2018-01-01 00:00:00,,CA1,0,通常,ナイト,6000,2018-01-01,,6.666666666666667,6.5,9,4,2019-04-30,15
AS551109,1,XXX,C01,F,2018-10-15 00:00:00,,CA1,0,通常,オールタイム,10500,2018-10-15,,7.333333333333333,8.0,8,5,2019-04-30,6
AS552198,1,XXX,C01,M,2017-04-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-04-01,,5.333333333333333,6.0,7,3,2019-04-30,24
AS554975,1,XXX,C01,M,2017-09-01 00:00:00,,CA1,0,通常,オールタイム,10500,2017-09-01,,5.916666666666667,6.0,8,4,2019-04-30,19
AS557018,1,XXXXX,C01,M,2018-05-06 00:00:00,2018-11-30 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-06,2018-11-30,4.142857142857143,4.0,7,1,2018-11-30,6
AS563124,1,XXXX,C01,M,2017-07-01 00:00:00,,CA2,0,入会費半額,オールタイム,10500,2017-07-01,,5.083333333333333,5.0,8,1,2019-04-30,21
AS568373,1,XXXXX,C01,F,2019-02-10 00:00:00,,CA1,0,通常,オールタイム,10500,2019-02-10,,7.0,7.0,8,6,2019-04-30,2
AS568468,1,XXXX,C03,M,2018-07-04 00:00:00,2018-12-31 00:00:00,CA1,1,通常,ナイト,6000,2018-07-04,2018-12-31,4.5,4.5,8,1,2018-12-31,5
AS569518,1,XXXX,C03,M,2017-06-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-06-01,,5.0,4.5,9,3,2019-04-30,22
AS571298,1,XXXX,C02,F,2017-06-01 00:00:00,2019-02-28 00:00:00,CA1,1,通常,デイタイム,7500,2017-06-01,2019-02-28,3.727272727272727,4.0,6,2,2019-02-28,20
AS574816,1,XXXX,C03,M,2016-04-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-04-01,,4.333333333333333,4.5,6,2,2019-04-30,36
AS575508,0,XXXXX,C02,F,2018-01-01 00:00:00,2018-10-31 00:00:00,CA1,1,通常,デイタイム,7500,2018-01-01,2018-10-31,3.0,3.0,4,2,2018-10-31,9
AS575700,1,XXXX,C01,M,2016-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-01-01,,4.083333333333333,3.0,7,2,2019-04-30,39
AS577195,1,XXXXX,C03,M,2018-07-01 00:00:00,2019-01-31 00:00:00,CA1,1,通常,ナイト,6000,2018-07-01,2019-01-31,4.857142857142857,4.0,8,2,2019-01-31,6
AS580776,1,XXXX,C03,M,2018-05-11 00:00:00,2018-10-31 00:00:00,CA2,1,入会費半額,ナイト,6000,2018-05-11,2018-10-31,3.8333333333333335,4.5,5,1,2018-10-31,5
AS581309,1,XXXXXX,C03,M,2018-08-14 00:00:00,2019-01-31 00:00:00,CA1,1,通常,ナイト,6000,2018-08-14,2019-01-31,4.166666666666667,3.0,8,1,2019-01-31,5
AS581751,1,XX,C02,F,2016-04-01 00:00:00,,CA1,0,通常,デイタイム,7500,2016-04-01,,5.083333333333333,5.0,8,1,2019-04-30,36
AS582110,0,XXXXX,C02,F,2017-05-01 00:00:00,2018-04-30 00:00:00,CA1,1,通常,デイタイム,7500,2017-05-01,2018-04-30,1.0,1.0,1,1,2018-04-30,11
AS582348,1,XXXX,C01,M,2018-12-05 00:00:00,2019-03-31 00:00:00,CA3,1,入会費無料,オールタイム,10500,2018-12-05,2019-03-31,4.5,4.0,7,3,2019-03-31,3
AS582607,1,XXXXXX,C01,M,2016-12-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-12-01,,5.166666666666667,5.0,8,2,2019-04-30,28
AS584134,0,XXXXX,C01,M,2018-05-05 00:00:00,2019-01-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2018-05-05,2019-01-31,4.222222222222222,4.0,8,1,2019-01-31,8
AS584189,1,XXXXX,C01,M,2015-11-01 00:00:00,,CA1,0,通常,オールタイム,10500,2015-11-01,,4.25,4.0,7,2,2019-04-30,41
AS586641,1,XXX,C01,M,2017-08-01 00:00:00,2018-08-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-08-01,2018-08-31,3.6,4.0,4,3,2018-08-31,12
AS587750,1,XXXXXX,C03,M,2016-08-01 00:00:00,,CA1,0,通常,ナイト,6000,2016-08-01,,4.833333333333333,5.0,9,1,2019-04-30,32
AS588076,1,XXXX,C03,M,2017-10-01 00:00:00,,CA1,0,通常,ナイト,6000,2017-10-01,,5.75,5.5,11,3,2019-04-30,18
AS588186,1,XXXXX,C01,F,2016-01-01 00:00:00,,CA1,0,通常,オールタイム,10500,2016-01-01,,3.9166666666666665,4.0,6,1,2019-04-30,39
AS589687,1,XX,C01,M,2017-12-01 00:00:00,,CA3,0,入会費無料,オールタイム,10500,2017-12-01,,7.166666666666667,7.5,12,3,2019-04-30,16
AS594062,0,XX,C01,M,2017-08-01 00:00:00,2018-07-31 00:00:00,CA2,1,入会費半額,オールタイム,10500,2017-08-01,2018-07-31,3.75,3.0,8,1,2018-07-31,11
AS603613,1,XXXXX,C02,F,2015-09-01 00:00:00,,CA1,0,通常,デイタイム,7500,2015-09-01,,4.75,4.0,8,3,2019-04-30,43
AS609865,1,XXXXXX,C02,F,2018-06-12 00:00:00,,CA2,0,入会費半額,デイタイム,7500,2018-06-12,,8.1,8.0,11,6,2019-04-30,10
AS610675,1,XXXX,C01,F,2018-08-11 00:00:00,,CA1,0,通常,オールタイム,10500,2018-08-11,,7.875,8.0,11,6,2019-04-30,8
AS611649,1,XX,C01,F,2018-07-12 00:00:00,,CA1,0,通常,オールタイム,10500,2018-07-12,,8.0,8.0,9,7,2019-04-30,9
AS612530,0,XXXX,C03,M,2018-11-07 00:00:00,2019-01-31 00:00:00,CA1,1,通常,ナイト,6000,2018-11-07,2019-01-31,4.333333333333333,3.0,8,2,2019-01-31,2
AS614406,1,XXXXX,C03,F,2015-10-01 00:00:00,,CA1,0,通常,ナイト,6000,2015-10-01,,4.25,4.5,7,2,2019-04-30,42
